,Order Date,Ship Mode,Segment,Country,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Year,Month_Number,Month_Name
1379,2019-09-04,Standard Class,Consumer,United States,Springfield,Missouri,Office Supplies,Envelopes,Staple envelope,16.56,2,7.7832,,Online,2019,9,September
1380,2019-09-04,Standard Class,Consumer,United States,Springfield,Missouri,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5,67.188,,COD,2019,9,September
1381,2019-09-04,Standard Class,Consumer,United States,Jonesboro,Arkansas,Office Supplies,Paper,Xerox 1886,239.5,5,114.96,,COD,2019,9,September
1382,2019-09-04,Same Day,Consumer,United States,San Francisco,California,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.27,3,8.7372,,Online,2019,9,September
1383,2019-09-04,Same Day,Consumer,United States,San Francisco,California,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,944.9865,,Cards,2019,9,September
1384,2019-09-05,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,10.35,,COD,2019,9,September
1385,2019-09-05,Second Class,Consumer,United States,Detroit,Michigan,Furniture,Furnishings,Aluminum Document Frame,12.22,1,3.666,,Online,2019,9,September
1386,2019-09-05,Second Class,Consumer,United States,Detroit,Michigan,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,23.3928,,Online,2019,9,September
1387,2019-09-05,Second Class,Consumer,United States,Detroit,Michigan,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,20.5755,,COD,2019,9,September
1388,2019-09-05,Second Class,Consumer,United States,Detroit,Michigan,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,42.0256,,Online,2019,9,September
1389,2019-09-05,Second Class,Consumer,United States,Detroit,Michigan,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,29.1528,,Cards,2019,9,September
1390,2019-09-05,Second Class,Consumer,United States,Detroit,Michigan,Office Supplies,Labels,Avery 520,22.05,7,10.584,,Cards,2019,9,September
1391,2019-09-05,First Class,Consumer,United States,Cedar Rapids,Iowa,Technology,Phones,Geemarc AmpliPOWER60,278.4,3,80.736,,Cards,2019,9,September
1392,2019-09-05,Standard Class,Home Office,United States,Olathe,Kansas,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,26.985,,Cards,2019,9,September
1393,2019-09-05,Standard Class,Corporate,United States,Austin,Texas,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,-24.843,,Cards,2019,9,September
1394,2019-09-05,Standard Class,Corporate,United States,San Diego,California,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116.0,8,29.0,,Cards,2019,9,September
1395,2019-09-05,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.555,5,-7.3255,,Cards,2019,9,September
1396,2019-09-05,Second Class,Consumer,United States,Johnson City,Tennessee,Office Supplies,Envelopes,Staple envelope,23.472,3,7.6284,,Cards,2019,9,September
1397,2019-09-05,Second Class,Consumer,United States,Johnson City,Tennessee,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.058,7,-63.1092,,COD,2019,9,September
1398,2019-09-05,Second Class,Consumer,United States,Johnson City,Tennessee,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,2,6.799,,Cards,2019,9,September
1399,2019-09-05,Second Class,Consumer,United States,Johnson City,Tennessee,Office Supplies,Paper,Xerox 1971,10.272,3,3.21,,COD,2019,9,September
1400,2019-09-05,Standard Class,Home Office,United States,Houston,Texas,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",62.79,3,-166.3935,,Online,2019,9,September
1401,2019-09-05,Standard Class,Home Office,United States,Houston,Texas,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,28.44,9,4.266,,COD,2019,9,September
1402,2019-09-05,First Class,Consumer,United States,Redondo Beach,California,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,46.1184,,Online,2019,9,September
1403,2019-09-05,First Class,Consumer,United States,Redondo Beach,California,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,3.942,,COD,2019,9,September
1404,2019-09-05,First Class,Consumer,United States,Redondo Beach,California,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,1.7876,,Cards,2019,9,September
1405,2019-09-05,Second Class,Corporate,United States,Houston,Texas,Office Supplies,Paper,Xerox 202,25.92,5,9.072,,Online,2019,9,September
1406,2019-09-05,Second Class,Corporate,United States,Houston,Texas,Office Supplies,Fasteners,Staples,15.808,8,5.3352,,Online,2019,9,September
1407,2019-09-05,Second Class,Corporate,United States,Houston,Texas,Office Supplies,Paper,Xerox 1930,10.368,2,3.7584,,COD,2019,9,September
1408,2019-09-05,Standard Class,Consumer,United States,New York City,New York,Office Supplies,Paper,Xerox 1885,192.16,4,92.2368,,Cards,2019,9,September
1409,2019-09-05,Standard Class,Consumer,United States,San Antonio,Texas,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.456,3,-17.523,,Cards,2019,9,September
1410,2019-09-05,Standard Class,Consumer,United States,Chesapeake,Virginia,Office Supplies,Labels,Avery 50,25.06,2,11.7782,,Cards,2019,9,September
1411,2019-09-05,Standard Class,Consumer,United States,Chesapeake,Virginia,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,3,314.0586,,COD,2019,9,September
1412,2019-09-05,Second Class,Home Office,United States,Chicago,Illinois,Office Supplies,Paper,Xerox 196,9.248,2,3.3524,,Cards,2019,9,September
1413,2019-09-05,Standard Class,Consumer,United States,Lancaster,Ohio,Office Supplies,Binders,Recycled Easel Ring Binders,8.952,2,-7.46,,COD,2019,9,September
1414,2019-09-05,Standard Class,Consumer,United States,Lancaster,Ohio,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,6,-6.4944,,Cards,2019,9,September
1415,2019-09-05,Standard Class,Consumer,United States,Lancaster,Ohio,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,-1.2178,,COD,2019,9,September
1416,2019-09-05,First Class,Corporate,United States,Houston,Texas,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21.204,3,-11.6622,,Online,2019,9,September
1417,2019-09-05,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,9,11.6496,,Cards,2019,9,September
1418,2019-09-05,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Chairs,"Global Task Chair, Black",71.246,2,-19.3382,,COD,2019,9,September
1419,2019-09-05,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Art,Newell 329,7.872,3,0.5904,,Cards,2019,9,September
1420,2019-09-05,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,-63.3765,,COD,2019,9,September
1421,2019-09-05,First Class,Corporate,United States,New York City,New York,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,12.208,,COD,2019,9,September
1422,2019-09-06,Standard Class,Corporate,United States,Saint Paul,Minnesota,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,22.5852,,Cards,2019,9,September
1423,2019-09-06,Second Class,Consumer,United States,New York City,New York,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,11.151,,Online,2019,9,September
1424,2019-09-06,Second Class,Consumer,United States,New York City,New York,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.352,3,90.294,,Cards,2019,9,September
1425,2019-09-06,Standard Class,Consumer,United States,Thomasville,North Carolina,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952,3,29.985,,COD,2019,9,September
1426,2019-09-06,Standard Class,Consumer,United States,Thomasville,North Carolina,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.204,2,-2.4564,,Online,2019,9,September
1427,2019-09-06,First Class,Consumer,United States,Houston,Texas,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.784,1,0.8088,,Cards,2019,9,September
1428,2019-09-06,Standard Class,Corporate,United States,Dallas,Texas,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,4,15.196,,COD,2019,9,September
1429,2019-09-06,Standard Class,Corporate,United States,Dallas,Texas,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.584,2,37.0782,,Cards,2019,9,September
1430,2019-09-08,Second Class,Consumer,United States,Houston,Texas,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3,3.5952,,Cards,2019,9,September
1431,2019-09-08,Second Class,Consumer,United States,Houston,Texas,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,-317.1528,,Cards,2019,9,September
1432,2019-09-08,Second Class,Consumer,United States,Houston,Texas,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4,-32.784,,Cards,2019,9,September
1433,2019-09-08,Second Class,Consumer,United States,Houston,Texas,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.7198,,Online,2019,9,September
1434,2019-09-08,Second Class,Home Office,United States,Lancaster,California,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2,11.5584,,Cards,2019,9,September
1435,2019-09-08,Second Class,Home Office,United States,Lancaster,California,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,67.136,4,23.4976,,COD,2019,9,September
1436,2019-09-08,Standard Class,Home Office,United States,Malden,Massachusetts,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",173.94,3,13.9152,,COD,2019,9,September
1437,2019-09-08,Standard Class,Home Office,United States,Malden,Massachusetts,Office Supplies,Labels,Avery 52,14.76,4,6.9372,,Cards,2019,9,September
1438,2019-09-08,Standard Class,Consumer,United States,Wheeling,Illinois,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.136,2,-7.7748,,Cards,2019,9,September
1439,2019-09-08,Standard Class,Consumer,United States,Wheeling,Illinois,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601.47,3,-300.735,,COD,2019,9,September
1440,2019-09-08,First Class,Home Office,United States,New York City,New York,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,1,62.244,,COD,2019,9,September
1441,2019-09-08,Standard Class,Corporate,United States,Dallas,Texas,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,6.1572,,COD,2019,9,September
1442,2019-09-08,Standard Class,Corporate,United States,Dallas,Texas,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96,5,21.7355,,Cards,2019,9,September
1443,2019-09-08,Standard Class,Consumer,United States,Monroe,North Carolina,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,4,8.3524,,Online,2019,9,September
1444,2019-09-08,Standard Class,Consumer,United States,Monroe,North Carolina,Office Supplies,Paper,Petty Cash Envelope,64.704,3,23.4552,,Cards,2019,9,September
1445,2019-09-08,Same Day,Consumer,United States,Santa Ana,California,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",146.04,1,-12.7785,,COD,2019,9,September
1446,2019-09-08,Standard Class,Consumer,United States,Seattle,Washington,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,14.6642,,COD,2019,9,September
1447,2019-09-08,Standard Class,Consumer,United States,Seattle,Washington,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,14.2002,,Online,2019,9,September
1448,2019-09-08,Standard Class,Consumer,United States,Visalia,California,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,3.72,,Cards,2019,9,September
1449,2019-09-08,Standard Class,Consumer,United States,Visalia,California,Office Supplies,Paper,Xerox 1900,34.24,8,15.408,,Online,2019,9,September
1450,2019-09-08,Standard Class,Consumer,United States,Visalia,California,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,65.435,,Cards,2019,9,September
1451,2019-09-09,First Class,Consumer,United States,New York City,New York,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.624,2,5.484,,Online,2019,9,September
1452,2019-09-09,Second Class,Consumer,United States,Stockton,California,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,4,18.684,,Online,2019,9,September
1453,2019-09-09,Second Class,Home Office,United States,Dallas,Texas,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,4,-12.0064,,COD,2019,9,September
1454,2019-09-10,Second Class,Home Office,United States,New York City,New York,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,2,8.922,,Cards,2019,9,September
1455,2019-09-10,Second Class,Home Office,United States,New York City,New York,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,1,3.0774,,Online,2019,9,September
1456,2019-09-10,Second Class,Home Office,United States,Bristol,Tennessee,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,8.445,,COD,2019,9,September
1457,2019-09-10,Second Class,Consumer,United States,Houston,Texas,Furniture,Tables,KI Adjustable-Height Table,300.93,5,-34.392,,Online,2019,9,September
1458,2019-09-10,Second Class,Consumer,United States,Houston,Texas,Technology,Phones,Polycom VVX 310 VoIP phone,719.96,5,53.997,,Online,2019,9,September
1459,2019-09-10,Standard Class,Corporate,United States,Fort Lauderdale,Florida,Technology,Phones,Geemarc AmpliPOWER60,519.68,7,58.464,,Online,2019,9,September
1460,2019-09-10,Standard Class,Consumer,United States,Edmonds,Washington,Office Supplies,Labels,Avery 487,7.38,2,3.4686,,Online,2019,9,September
1461,2019-09-10,Standard Class,Consumer,United States,Edmonds,Washington,Office Supplies,Binders,Storex Dura Pro Binders,14.256,3,4.455,,Online,2019,9,September
1462,2019-09-10,Standard Class,Consumer,United States,Edmonds,Washington,Office Supplies,Paper,Xerox 1945,81.98,2,40.1702,,COD,2019,9,September
1463,2019-09-10,Standard Class,Consumer,United States,Edmonds,Washington,Office Supplies,Binders,JM Magazine Binder,39.624,3,13.8684,,COD,2019,9,September
1464,2019-09-10,Second Class,Consumer,United States,Los Angeles,California,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,89.9548,,COD,2019,9,September
1465,2019-09-11,Standard Class,Consumer,United States,San Diego,California,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,3.5767,,COD,2019,9,September
1466,2019-09-11,Standard Class,Consumer,United States,San Diego,California,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,636.0003,,Online,2019,9,September
1467,2019-09-11,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 1972,8.448,2,2.64,,COD,2019,9,September
1468,2019-09-11,Second Class,Corporate,United States,Philadelphia,Pennsylvania,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946,9,-157.9383,,Online,2019,9,September
1469,2019-09-11,Standard Class,Home Office,United States,Toledo,Ohio,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,22.428,3,-17.9424,,COD,2019,9,September
1470,2019-09-11,Standard Class,Home Office,United States,Toledo,Ohio,Office Supplies,Storage,Staple magnet,37.52,5,3.752,,COD,2019,9,September
1471,2019-09-11,Standard Class,Consumer,United States,Newport News,Virginia,Technology,Copiers,Canon PC-428 Personal Copier,1599.92,8,751.9624,,COD,2019,9,September
1472,2019-09-11,Standard Class,Consumer,United States,Newport News,Virginia,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,11.09,1,5.4341,,Online,2019,9,September
1473,2019-09-11,Standard Class,Consumer,United States,San Jose,California,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,3,6.6588,,COD,2019,9,September
1474,2019-09-11,Standard Class,Consumer,United States,San Jose,California,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.872,2,12.9584,,COD,2019,9,September
1475,2019-09-11,First Class,Consumer,United States,Wichita,Kansas,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,224.75,5,62.93,,Online,2019,9,September
1476,2019-09-11,Standard Class,Consumer,United States,Chicago,Illinois,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6.0,2,2.1,,Online,2019,9,September
1477,2019-09-11,Standard Class,Consumer,United States,Chicago,Illinois,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,3,-3.2436,,Online,2019,9,September
1478,2019-09-11,First Class,Corporate,United States,Phoenix,Arizona,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.91,,COD,2019,9,September
1479,2019-09-11,First Class,Corporate,United States,Phoenix,Arizona,Office Supplies,Paper,Xerox 1976,20.736,4,7.2576,,Online,2019,9,September
1480,2019-09-11,First Class,Corporate,United States,Phoenix,Arizona,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2,2.99,,COD,2019,9,September
